Wall time,Step,Value
1736346575.786557,10000,1199.131103515625
1736346649.6327379,20000,1196.8717041015625
1736346748.40585,30000,1197.625
1736346823.2001317,40000,1196.41064453125
1736346914.3827796,50000,1195.5989990234375
1736346986.5277383,60000,1195.4832763671875
1736347088.8752134,70000,1194.7593994140625
1736347167.0430722,80000,1194.4146728515625
1736347250.9849236,90000,1195.13818359375
1736347314.0633924,100000,1196.475341796875
1736347402.4447699,110000,1195.526123046875
1736347468.039402,120000,1195.335205078125
1736347553.8747983,130000,1196.426513671875
1736347618.0816722,140000,1195.880126953125
1736347712.5653684,150000,1195.990234375
1736347775.205671,160000,1192.3704833984375
1736347841.1456876,170000,1193.276611328125
1736347925.4576612,180000,1195.224609375
1736347993.077713,190000,1195.3603515625
1736348076.5443118,200000,1195.7811279296875
1736348140.5408332,210000,1195.4246826171875
1736348224.5593147,220000,1195.0140380859375
1736348288.5953014,230000,1195.50244140625
1736348376.9628398,240000,1193.8525390625
1736348439.9296637,250000,1194.223388671875
1736348527.300686,260000,1194.3681640625
1736348591.3680372,270000,1196.4407958984375
1736348677.8402014,280000,1195.3775634765625
1736348740.6528082,290000,1195.287109375
1736348828.0710938,300000,1194.977783203125
1736348897.8623004,310000,1193.1097412109375
1736348984.1199884,320000,1193.399169921875
1736349051.8898964,330000,1194.59521484375
1736349107.0399,340000,1195.0897216796875
1736349202.7778518,350000,1194.37353515625
1736349261.9318314,360000,1194.5067138671875
1736349348.9346862,370000,1193.7142333984375
1736349423.777945,380000,1191.080810546875
1736349513.0931363,390000,1190.2568359375
1736349569.126796,400000,1189.927978515625
1736349659.6003306,410000,1190.2686767578125
1736349818.080058,430000,1186.0821533203125
1736349874.0681458,440000,1183.4036865234375
1736349974.4128568,450000,1183.502197265625
1736350028.731854,460000,1182.414794921875
1736350121.293878,470000,1182.92236328125
1736350181.1849263,480000,1180.9935302734375
1736350274.485231,490000,1180.7685546875
1736350336.2802403,500000,1180.341064453125
1736350426.6641104,510000,1180.986328125
1736350494.592013,520000,1179.5341796875
1736350592.7021987,530000,1178.5177001953125
1736350654.0762868,540000,1179.680419921875
1736350740.572843,550000,1180.1717529296875
1736350798.0078604,560000,1180.2362060546875
1736350888.7909596,570000,1179.6241455078125
1736350955.4035552,580000,1181.985595703125
1736351017.1866815,590000,1181.7330322265625
1736351110.244477,600000,1179.8790283203125
1736351170.8812292,610000,1178.5279541015625
1736351267.4914865,620000,1177.5531005859375
1736351328.0642378,630000,1175.414794921875
