Wall time,Step,Value
1736522043.8280013,10000,1199.02197265625
1736522150.6597068,20000,1198.45947265625
1736522319.4431248,30000,1199.1798095703125
1736522428.879372,40000,1200.5338134765625
1736522589.2064826,50000,1199.765869140625
1736522702.2920732,60000,1197.9171142578125
1736522873.5616224,70000,1198.93701171875
1736522964.4234428,80000,1200.0205078125
1736523136.8146935,90000,1201.532470703125
1736523238.3086197,100000,1203.0013427734375
1736523408.4818752,110000,1202.912109375
1736523514.1757312,120000,1204.888916015625
1736523688.4136868,130000,1206.812744140625
1736523787.6541493,140000,1205.1817626953125
1736523953.2012625,150000,1206.0733642578125
1736524060.47599,160000,1208.655517578125
1736524224.8203616,170000,1208.756103515625
1736524334.2111201,180000,1208.0311279296875
1736524501.7564812,190000,1207.27392578125
1736524610.7155523,200000,1207.0260009765625
1736524730.0915265,210000,1207.961669921875
1736524883.962394,220000,1207.3055419921875
1736524991.5477097,230000,1207.8994140625
1736525161.3618858,240000,1207.5802001953125
1736525263.6399195,250000,1206.65576171875
1736525443.4293284,260000,1208.003173828125
1736525542.872137,270000,1208.4034423828125
1736525711.152451,280000,1209.946044921875
1736525804.5290875,290000,1209.634033203125
1736525981.457259,300000,1208.1319580078125
1736526077.5731401,310000,1205.3258056640625
1736526247.7842555,320000,1206.7344970703125
1736526349.801794,330000,1207.3310546875
1736526521.6425886,340000,1206.8494873046875
1736526639.4993417,350000,1205.6895751953125
1736526801.8657956,360000,1203.9664306640625
1736526897.5370314,370000,1205.7637939453125
1736527077.537882,380000,1205.57470703125
1736527178.781285,390000,1208.681640625
1736527281.3801506,400000,1208.73095703125
1736527455.9467282,410000,1207.9254150390625
1736527554.8681893,420000,1207.6142578125
1736527728.5797038,430000,1204.8555908203125
1736527815.8801467,440000,1206.08203125
1736527984.836465,450000,1204.4320068359375
1736528087.9725397,460000,1202.3662109375
1736528276.3148189,470000,1198.974365234375
1736528371.4551675,480000,1200.253662109375
1736528535.4496465,490000,1198.9239501953125
1736528642.9280686,500000,1199.234130859375
1736528817.2346928,510000,1197.7454833984375
1736528906.4967294,520000,1195.859375
1736529089.9110467,530000,1194.784423828125
1736529178.024412,540000,1192.9844970703125
1736529358.4243734,550000,1193.0826416015625
1736529461.0121937,560000,1195.0191650390625
1736529555.3710377,570000,1195.347412109375
1736529722.6192791,580000,1197.7607421875
1736529834.3165967,590000,1194.45751953125
1736529999.813973,600000,1195.4136962890625
1736530098.0878522,610000,1196.18701171875
1736530283.5916052,620000,1195.62255859375
1736530374.148927,630000,1195.0489501953125
1736530549.8232439,640000,1194.2310791015625
1736530652.2493212,650000,1194.373046875
1736530814.0610394,660000,1194.1669921875
1736530926.435794,670000,1194.2003173828125
1736531102.4544492,680000,1193.21533203125
1736531190.061195,690000,1193.1083984375
1736531373.3505678,700000,1192.4447021484375
1736531463.260218,710000,1194.9302978515625
1736531649.8687866,720000,1200.2513427734375
1736531755.0998855,730000,1199.6224365234375
1736531910.8617473,740000,1197.758544921875
1736532011.6785214,750000,1195.6627197265625
1736532191.2542667,760000,1196.7039794921875
1736532299.145199,770000,1194.7626953125
1736532387.4963167,780000,1193.9862060546875
1736532566.8384502,790000,1194.2154541015625
1736532666.9733102,800000,1196.0833740234375
1736532835.831854,810000,1196.16357421875
1736532937.4664717,820000,1195.79833984375
1736533120.2265024,830000,1197.306396484375
1736533211.7495942,840000,1198.2828369140625
1736533377.7609353,850000,1196.63037109375
1736533490.8606834,860000,1195.05859375
1736533656.9495103,870000,1193.5416259765625
1736533754.305631,880000,1192.3797607421875
1736533935.9527214,890000,1192.516845703125
1736534044.0982964,900000,1189.5946044921875
1736534202.2681448,910000,1189.5111083984375
1736534310.3809466,920000,1190.074462890625
1736534477.6311355,930000,1189.7069091796875
1736534582.6777284,940000,1189.45654296875
1736534690.5032833,950000,1190.2855224609375
1736534867.4643183,960000,1191.607177734375
1736534959.225211,970000,1190.935546875
1736535130.4566653,980000,1191.8538818359375
1736535246.0489001,990000,1194.6806640625
1736535418.6306,1000000,1197.12841796875
1736535510.023979,1010000,1199.006103515625
1736535677.914202,1020000,1197.1356201171875
1736535796.7927547,1030000,1195.9417724609375
1736535956.6839423,1040000,1195.75830078125
1736536058.8283787,1050000,1196.9156494140625
1736536225.7558997,1060000,1196.9156494140625
1736536327.6629891,1070000,1196.1666259765625
1736536504.007706,1080000,1195.2080078125
1736536604.3383803,1090000,1195.9375
1736536702.6959286,1100000,1195.9375
1736536874.311471,1110000,1195.034912109375
1736536985.3552055,1120000,1192.3746337890625
1736537135.2445452,1130000,1192.4775390625
1736537242.3204768,1140000,1192.2294921875
1736537420.588038,1150000,1191.9967041015625
1736537515.0834281,1160000,1191.9896240234375
1736537682.4321651,1170000,1191.3304443359375
1736537784.2290463,1180000,1190.3507080078125
1736537965.7790248,1190000,1189.3369140625
1736538072.3236434,1200000,1189.275390625
1736538226.6836994,1210000,1190.5650634765625
1736538328.2710338,1220000,1191.975830078125
1736538500.9941297,1230000,1194.2265625
1736538599.7441385,1240000,1191.8179931640625
1736538705.4485626,1250000,1190.6597900390625
1736538870.2609358,1260000,1192.928955078125
1736538981.9255614,1270000,1191.761474609375
1736539135.9948835,1280000,1193.033935546875
1736539241.6231995,1290000,1192.34765625
1736539391.0670927,1300000,1190.0128173828125
1736539491.5809138,1310000,1191.103271484375
1736539646.7015529,1320000,1193.1668701171875
1736539749.3058593,1330000,1193.879638671875
1736539914.5360003,1340000,1194.30419921875
1736540001.3461113,1350000,1194.0888671875
1736540165.8529422,1360000,1194.4119873046875
1736540283.6376784,1370000,1194.2547607421875
1736540434.0166056,1380000,1194.3697509765625
1736540545.42131,1390000,1196.084716796875
1736540706.496911,1400000,1196.0660400390625
1736540816.8593903,1410000,1194.6636962890625
1736540985.675844,1420000,1195.422607421875
1736541090.888681,1430000,1195.5301513671875
1736541260.1303785,1440000,1194.4136962890625
1736541365.45208,1450000,1194.06787109375
1736541465.6374698,1460000,1193.4974365234375
1736541625.8483965,1470000,1193.1871337890625
1736541727.6963568,1480000,1192.6826171875
1736541905.7158046,1490000,1191.605712890625
1736542014.4795449,1500000,1190.5579833984375
1736542164.136607,1510000,1191.3787841796875
1736542267.775977,1520000,1191.00439453125
1736542428.3287222,1530000,1195.07373046875
1736542531.4663548,1540000,1195.875244140625
1736542698.9475555,1550000,1197.2342529296875
1736542801.259972,1560000,1196.52197265625
1736542970.5366733,1570000,1197.7828369140625
1736543086.864169,1580000,1198.127197265625
1736543239.7787933,1590000,1200.1138916015625
1736543341.9639223,1600000,1199.07470703125
1736543514.1792495,1610000,1201.268310546875
1736543617.2174006,1620000,1200.3515625
1736543791.0351489,1630000,1199.7471923828125
1736543883.0140662,1640000,1200.46630859375
1736543986.514682,1650000,1197.5806884765625
1736544154.7855477,1660000,1195.0294189453125
1736544257.74663,1670000,1193.2132568359375
1736544426.708732,1680000,1192.333984375
1736544529.668939,1690000,1195.0509033203125
1736544708.9518018,1700000,1195.4837646484375
1736544795.773075,1710000,1195.538818359375
1736544963.3455606,1720000,1193.522705078125
1736545074.6092017,1730000,1191.6202392578125
1736545230.1371748,1740000,1189.5902099609375
1736545333.4391768,1750000,1189.72265625
1736545508.5242703,1760000,1189.815673828125
1736545614.6374624,1770000,1190.9342041015625
1736545780.6622336,1780000,1190.95556640625
1736545879.3457057,1790000,1187.7198486328125
1736546044.5150027,1800000,1187.32958984375
1736546138.764003,1810000,1187.7874755859375
1736546316.1177917,1820000,1186.658447265625
1736546424.100993,1830000,1184.2098388671875
1736546522.5673141,1840000,1180.818603515625
1736546691.214405,1850000,1181.119384765625
1736546788.0467393,1860000,1183.772705078125
1736546955.5583394,1870000,1184.5303955078125
1736547056.2359393,1880000,1185.11669921875
1736547223.080844,1890000,1185.19287109375
1736547321.4812472,1900000,1187.1156005859375
1736547484.233851,1910000,1188.307373046875
1736547586.0410585,1920000,1188.9752197265625
1736547768.767933,1930000,1189.2967529296875
1736547860.6749299,1940000,1188.6624755859375
1736548028.087202,1950000,1187.506103515625
1736548132.537319,1960000,1188.84619140625
1736548229.2753334,1970000,1189.36181640625
1736548404.0911164,1980000,1189.94580078125
1736548502.1472895,1990000,1187.5050048828125
1736548674.3602388,2000000,1187.460205078125
1736548774.4241033,2010000,1188.423583984375
1736548936.0860028,2020000,1190.2054443359375
1736549044.752771,2030000,1190.812744140625
1736549216.3006697,2040000,1189.4501953125
1736549310.623192,2050000,1187.4871826171875
1736549491.1996284,2060000,1185.590576171875
1736549582.101215,2070000,1184.8275146484375
1736549764.3976169,2080000,1186.3516845703125
1736549857.997854,2090000,1187.6669921875
1736550024.5424955,2100000,1188.632080078125
1736550128.501821,2110000,1188.76806640625
1736550299.253059,2120000,1188.04443359375
1736550392.2277238,2130000,1191.1614990234375
1736550497.19338,2140000,1192.174560546875
1736550667.5859666,2150000,1190.94091796875
1736550766.6013987,2160000,1191.425537109375
1736550933.4461563,2170000,1190.7291259765625
1736551035.590986,2180000,1192.421142578125
1736551201.3751962,2190000,1193.537353515625
1736551312.1583138,2200000,1188.5263671875
1736551473.1262224,2210000,1184.3963623046875
1736551573.6194496,2220000,1182.143310546875
1736551737.4815073,2230000,1182.0628662109375
1736551844.0513153,2240000,1182.9124755859375
1736552007.2258074,2250000,1183.8192138671875
1736552115.4044487,2260000,1184.3232421875
1736552271.8659446,2270000,1184.447509765625
1736552373.2432933,2280000,1184.890380859375
1736552550.2562954,2290000,1184.1842041015625
1736552648.56569,2300000,1181.599853515625
1736552814.2021587,2310000,1180.3319091796875
1736552910.1408916,2320000,1181.39208984375
1736553077.0949411,2330000,1181.4154052734375
1736553178.1392815,2340000,1182.0679931640625
1736553283.6232195,2350000,1180.814208984375
1736553448.84823,2360000,1181.696533203125
1736553552.5774238,2370000,1179.4136962890625
1736553721.6681015,2380000,1178.677490234375
1736553836.2713873,2390000,1176.794189453125
1736553997.3733122,2400000,1175.2530517578125
1736554090.8420818,2410000,1177.3812255859375
1736554269.2935767,2420000,1178.453369140625
1736554366.0003088,2430000,1179.547607421875
1736554539.3642015,2440000,1182.9205322265625
1736554644.1368203,2450000,1184.7353515625
1736554803.6662734,2460000,1185.721435546875
1736554906.7993212,2470000,1185.627685546875
1736555001.5587344,2480000,1186.567626953125
1736555172.2409685,2490000,1185.6973876953125
1736555272.7451684,2500000,1185.910400390625
1736555450.883557,2510000,1186.8800048828125
1736555541.7850382,2520000,1185.3924560546875
1736555706.156255,2530000,1184.2479248046875
1736555811.7176738,2540000,1182.1971435546875
1736555976.1842039,2550000,1183.84521484375
1736556078.7982342,2560000,1183.5867919921875
1736556256.2565835,2570000,1184.6173095703125
1736556348.5894327,2580000,1184.0499267578125
1736556510.8664765,2590000,1183.4541015625
1736556615.798973,2600000,1183.5374755859375
1736556778.8641698,2610000,1181.856689453125
1736556888.4832263,2620000,1182.2635498046875
1736557054.2215264,2630000,1183.3072509765625
1736557163.038375,2640000,1181.8013916015625
