Wall time,Step,Value
1736551905.1779332,10000,1199.253173828125
1736551954.8614657,20000,1197.094482421875
1736552014.1657805,30000,1197.2559814453125
1736552063.263456,40000,1196.99658203125
1736552116.9775653,50000,1196.064697265625
1736552163.8069673,60000,1194.3463134765625
1736552233.3310075,70000,1193.802490234375
1736552274.6146047,80000,1189.6820068359375
1736552340.0400524,90000,1188.2655029296875
1736552383.3365927,100000,1186.9124755859375
1736552442.7284214,110000,1183.30712890625
1736552485.8530183,120000,1183.324462890625
1736552548.8529534,130000,1181.9339599609375
1736552588.5773351,140000,1183.1591796875
1736552651.0438468,150000,1182.698486328125
1736552699.566251,160000,1182.180908203125
1736552742.9382892,170000,1183.81298828125
1736552801.072031,180000,1184.1884765625
1736552847.884335,190000,1186.0179443359375
1736552902.7785425,200000,1188.6832275390625
1736552949.9411812,210000,1190.302490234375
1736553005.1478548,220000,1190.2730712890625
1736553053.342685,230000,1187.99609375
1736553115.623002,240000,1188.953125
1736553152.7546003,250000,1188.4197998046875
1736553216.079442,260000,1185.2867431640625
1736553256.2913828,270000,1185.656982421875
1736553325.314847,280000,1185.773193359375
1736553364.9309385,290000,1185.75732421875
1736553427.4303434,300000,1187.5611572265625
1736553475.306201,310000,1187.939697265625
1736553516.7955651,320000,1185.9930419921875
1736553574.001641,330000,1184.0494384765625
1736553625.4271905,340000,1183.103271484375
1736553675.7062953,350000,1181.451416015625
1736553721.8327441,360000,1181.5789794921875
1736553780.3784587,370000,1180.2667236328125
1736553831.4097974,380000,1180.0701904296875
1736553883.9622214,390000,1178.3974609375
1736553935.0082762,400000,1179.6441650390625
1736553993.1728125,410000,1181.2138671875
1736554037.76156,420000,1181.3165283203125
1736554098.5690496,430000,1182.18701171875
1736554142.411851,440000,1183.6026611328125
1736554198.905488,450000,1181.218505859375
1736554244.510702,460000,1180.669189453125
1736554312.123742,470000,1180.669189453125
1736554350.8654041,480000,1182.875
1736554395.263816,490000,1182.7178955078125
1736554500.5558066,510000,1182.8697509765625
1736554559.4355292,520000,1184.4517822265625
1736554603.0852797,530000,1185.0142822265625
1736554667.8441863,540000,1183.0050048828125
1736554705.5127983,550000,1182.42724609375
1736554771.015795,560000,1183.4903564453125
1736554813.5626123,570000,1181.285888671875
1736554874.8662982,580000,1183.1279296875
1736554915.2874527,590000,1185.13232421875
1736554976.5985186,600000,1184.29443359375
1736555021.0394228,610000,1183.3570556640625
1736555082.606195,620000,1181.862060546875
1736555129.6721132,630000,1183.473388671875
1736555189.863536,640000,1183.176513671875
1736555230.1429365,650000,1182.494873046875
1736555297.3224945,660000,1184.9571533203125
1736555335.1892178,670000,1185.618896484375
1736555378.4876,680000,1186.188232421875
1736555437.1188385,690000,1186.8248291015625
1736555487.6797733,700000,1187.137451171875
1736555540.471584,710000,1188.6500244140625
1736555584.9580367,720000,1189.138671875
1736555646.3982823,730000,1188.949951171875
1736555689.559322,740000,1186.9185791015625
1736555754.525773,750000,1187.4532470703125
1736555799.4292383,760000,1189.7874755859375
1736555856.7015443,770000,1191.194580078125
1736555904.4459524,780000,1191.879638671875
1736555963.6703825,790000,1190.8818359375
1736556006.2402513,800000,1192.002197265625
1736556069.5494714,810000,1191.1390380859375
1736556113.7448559,820000,1190.6990966796875
1736556174.448688,830000,1191.144775390625
1736556219.2620287,840000,1193.58154296875
1736556267.3068995,850000,1193.7802734375
1736556323.039316,860000,1196.921630859375
1736556372.9607725,870000,1197.6558837890625
1736556427.677025,880000,1198.4334716796875
1736556473.1884794,890000,1197.995849609375
1736556533.6267898,900000,1199.4420166015625
1736556574.9833803,910000,1201.809326171875
1736556631.6226168,920000,1201.7100830078125
1736556677.4189417,930000,1203.3262939453125
1736556740.607423,940000,1203.533203125
1736556783.3595214,950000,1202.123046875
1736556843.7047722,960000,1200.8258056640625
1736556891.4532607,970000,1202.58984375
1736556949.5255575,980000,1206.07958984375
1736556992.675853,990000,1203.3070068359375
1736557053.0535545,1000000,1199.74072265625
1736557099.6544735,1010000,1198.30029296875
1736557164.1183722,1020000,1200.34228515625
1736557206.2969513,1030000,1198.08251953125
1736557251.7576811,1040000,1198.93115234375
1736557312.366963,1050000,1201.210693359375
1736557356.5125303,1060000,1199.7978515625
1736557414.5153804,1070000,1200.14404296875
1736557461.0507684,1080000,1201.1585693359375
1736557518.7803566,1090000,1202.7860107421875
1736557562.0951755,1100000,1199.634765625
1736557626.2291234,1110000,1198.6123046875
1736557673.8316417,1120000,1196.3626708984375
1736557729.1270444,1130000,1196.864013671875
1736557774.3619814,1140000,1194.70361328125
1736557836.5847368,1150000,1192.4892578125
1736557875.0274525,1160000,1191.3936767578125
1736557941.6485407,1170000,1195.1527099609375
1736557988.1647155,1180000,1194.8685302734375
1736558049.1509564,1190000,1193.1669921875
1736558090.2975786,1200000,1196.34765625
1736558157.332033,1210000,1199.0386962890625
1736558194.668725,1220000,1201.4224853515625
1736558263.5665665,1230000,1200.74755859375
1736558301.3756478,1240000,1200.3787841796875
1736558351.8938284,1250000,1200.0150146484375
1736558407.9598603,1260000,1197.8294677734375
1736558449.8380713,1270000,1197.404296875
1736558508.5737057,1280000,1198.31884765625
1736558555.4887135,1290000,1198.5697021484375
1736558612.718475,1300000,1198.3680419921875
1736558660.5492115,1310000,1198.4053955078125
1736558721.3590732,1320000,1199.2989501953125
1736558768.437036,1330000,1201.8980712890625
1736558828.4121804,1340000,1202.358642578125
1736558872.8530667,1350000,1203.661865234375
1736558933.219255,1360000,1201.081298828125
1736558979.01318,1370000,1199.949951171875
1736559040.830095,1380000,1199.509033203125
1736559085.5526674,1390000,1196.8758544921875
1736559148.92574,1400000,1199.05908203125
1736559197.7364106,1410000,1200.0224609375
1736559259.8840933,1420000,1200.13916015625
1736559302.8718324,1430000,1200.56298828125
1736559346.514496,1440000,1197.8902587890625
1736559409.058138,1450000,1198.428466796875
1736559449.9025161,1460000,1197.7608642578125
1736559509.1694722,1470000,1198.484619140625
1736559552.6966987,1480000,1199.5489501953125
1736559612.3760881,1490000,1201.0137939453125
1736559656.4280288,1500000,1201.2471923828125
1736559715.809026,1510000,1204.0123291015625
1736559765.1726549,1520000,1204.6156005859375
1736559820.5639124,1530000,1204.44482421875
1736559865.3008735,1540000,1207.05908203125
1736559922.9794025,1550000,1208.7340087890625
1736559969.2965722,1560000,1210.76513671875
1736560028.9082146,1570000,1213.124755859375
1736560075.9359808,1580000,1218.9879150390625
1736560134.275821,1590000,1222.6683349609375
1736560180.0244725,1600000,1224.6962890625
1736560243.3880165,1610000,1221.0738525390625
1736560283.9083357,1620000,1217.505859375
1736560346.9870522,1630000,1211.9315185546875
1736560391.0182333,1640000,1209.3209228515625
1736560459.1789422,1650000,1207.333740234375
1736560497.3786473,1660000,1207.57177734375
1736560558.819696,1670000,1212.4149169921875
1736560602.597813,1680000,1214.27490234375
1736560665.6229389,1690000,1210.15576171875
1736560711.038047,1700000,1204.33056640625
1736560776.8012428,1710000,1204.973388671875
1736560818.325439,1720000,1207.7596435546875
1736560862.7785287,1730000,1204.5888671875
1736560923.580855,1740000,1203.3330078125
1736560969.3018346,1750000,1199.5445556640625
1736561030.7974064,1760000,1198.4085693359375
1736561072.3735147,1770000,1201.0838623046875
1736561132.151872,1780000,1199.469970703125
1736561177.1850135,1790000,1199.109619140625
1736561236.0230072,1800000,1197.2547607421875
1736561280.310672,1810000,1196.689453125
1736561339.856506,1820000,1195.766845703125
1736561384.2625477,1830000,1200.1766357421875
1736561444.495861,1840000,1201.439453125
1736561488.6597226,1850000,1202.68212890625
1736561547.8380778,1860000,1201.9930419921875
1736561591.7360225,1870000,1204.123046875
1736561653.5856013,1880000,1202.635986328125
1736561698.7354412,1890000,1199.5408935546875
1736561758.056046,1900000,1196.736083984375
1736561806.1285598,1910000,1197.80419921875
1736561865.7769558,1920000,1197.526123046875
1736561910.4158397,1930000,1196.167236328125
1736561971.5714335,1940000,1195.1025390625
1736562020.8711398,1950000,1197.7117919921875
1736562077.5870392,1960000,1200.4962158203125
1736562122.3924565,1970000,1200.420654296875
1736562189.6738992,1980000,1202.221435546875
1736562232.7658038,1990000,1206.5050048828125
1736562296.1525204,2000000,1205.81640625
1736562340.5781112,2010000,1205.4434814453125
1736562385.821391,2020000,1202.1827392578125
1736562446.7093596,2030000,1198.9725341796875
1736562490.6851814,2040000,1200.5833740234375
1736562552.4959917,2050000,1202.5203857421875
1736562598.3078148,2060000,1201.8636474609375
1736562657.3692343,2070000,1198.077392578125
1736562701.9173865,2080000,1196.94921875
1736562762.517124,2090000,1190.979736328125
1736562806.68432,2100000,1187.7376708984375
1736562866.0210934,2110000,1186.691162109375
